DATE,TT BUY,TT SELL,BILL BUY,BILL SELL,FOREX TRAVEL CARD BUY,FOREX TRAVEL CARD SELL,CN BUY,CN SELL
2021-10-12,74.8,75.65,74.74,75.81,74.1,76.05,73.8,76.2
2021-10-13,74.98,75.83,74.92,75.99,74.3,76.2,74.0,76.3
2021-10-14,74.88,75.73,74.82,75.89,74.2,76.1,73.9,76.2
2021-10-16,0.0,0.0,74.64,75.71,74.0,75.95,73.7,76.1
2021-10-20,74.75,75.6,74.69,75.76,74.1,76.0,73.8,76.1
2021-10-21,74.48,75.33,74.42,75.49,73.8,75.7,73.5,75.8
2021-10-22,74.45,75.3,74.39,75.46,73.8,75.7,73.5,75.8
2021-10-25,74.55,75.4,74.49,75.56,73.9,75.8,73.6,75.9
2021-10-26,74.65,75.5,74.59,75.66,74.0,75.9,73.7,76.0
2021-10-27,74.6,75.45,74.54,75.61,73.9,75.85,73.6,76.0
2021-10-28,74.5,75.35,74.44,75.51,73.8,75.75,73.5,75.9
2021-10-29,74.4,75.25,74.34,75.41,73.7,75.65,73.4,75.8
2021-11-01,74.55,75.4,74.49,75.56,73.9,75.8,73.6,75.9
2021-11-02,74.45,75.3,74.39,75.46,73.8,75.7,73.5,75.8
2021-11-03,74.25,75.1,74.19,75.26,73.6,75.5,73.3,75.6
2021-11-06,0.0,0.0,73.84,74.9,73.2,75.1,72.9,75.2
2021-11-08,73.65,74.5,73.59,74.65,73.0,74.85,72.7,75.0
2021-11-09,73.55,74.4,73.49,74.55,72.9,74.75,72.6,74.9
2021-11-10,73.75,74.6,73.69,74.75,73.1,74.95,72.8,75.1
2021-11-11,74.05,74.9,73.99,75.05,73.4,75.25,73.1,75.4
2021-11-12,73.98,74.83,73.92,74.98,73.3,75.2,73.0,75.3
2021-11-15,73.98,74.83,73.92,74.98,73.3,75.2,73.0,75.3
2021-11-16,74.05,74.9,73.99,75.05,73.4,75.25,73.1,75.4
2021-11-18,73.8,74.65,73.74,74.8,73.1,75.0,72.8,75.1
2021-11-22,73.92,74.77,73.86,74.92,73.2,75.15,72.9,75.3
2021-11-24,74.12,74.97,74.06,75.12,73.4,75.35,73.1,75.5
2021-11-26,74.2,75.05,74.14,75.2,73.5,75.45,73.2,75.6
2021-11-29,74.5,75.35,74.44,75.51,73.8,75.75,73.5,75.9
2021-12-01,74.58,75.43,74.52,75.59,73.9,75.8,73.6,75.9
2021-12-03,74.6,75.45,74.54,75.61,73.9,75.85,73.6,76.0
2021-12-04,0.0,0.0,74.74,75.81,74.1,76.05,73.8,76.2
2021-12-06,74.8,75.65,74.74,75.81,74.1,76.05,73.8,76.2
2021-12-07,74.92,75.77,74.86,75.93,74.2,76.15,73.9,76.3
2021-12-08,74.95,75.8,74.89,75.96,74.3,76.2,74.0,76.3
2021-12-09,75.05,75.9,74.99,76.06,74.3,76.3,74.0,76.4
2021-12-10,75.2,76.05,75.14,76.21,74.5,76.45,74.2,76.6
2021-12-14,75.45,76.3,75.39,76.46,74.7,76.7,74.4,76.8
2021-12-16,75.85,76.7,75.79,76.86,75.1,77.1,74.8,77.2
2021-12-17,75.79,76.64,75.73,76.8,75.1,77.05,74.8,77.2
2021-12-18,0.0,0.0,75.64,76.71,75.0,76.95,74.7,77.1
2021-12-20,75.71,76.56,75.65,76.72,75.0,76.95,74.7,77.1
2021-12-21,75.35,76.2,75.29,76.36,74.6,76.6,74.3,76.7
2021-12-22,75.15,76.0,75.09,76.16,74.4,76.4,74.1,76.5
2021-12-23,75.05,75.9,74.99,76.06,74.3,76.3,74.0,76.4
2021-12-24,74.72,75.57,74.66,75.73,74.0,75.95,73.7,76.1
2021-12-27,74.72,75.57,74.66,75.73,74.0,75.95,73.7,76.1
2021-12-29,74.35,75.2,74.29,75.36,73.7,75.6,73.4,75.7
2021-12-30,74.15,75.0,74.09,75.15,73.5,75.4,73.2,75.5
2021-12-31,74.05,74.9,73.99,75.05,73.4,75.25,73.1,75.4
2022-01-01,0.0,0.0,73.99,75.05,73.4,75.25,73.1,75.4
2022-01-03,73.99,74.84,73.93,74.99,73.3,75.2,73.0,75.3
2022-01-05,74.18,75.03,74.12,75.18,73.5,75.4,73.2,75.5
2022-01-06,74.08,74.93,74.02,75.08,73.4,75.3,73.1,75.4
2022-01-07,74.0,74.85,73.94,75.0,73.3,75.2,73.0,75.3
2022-01-10,73.76,74.61,73.7,74.76,73.1,75.0,72.8,75.1
2022-01-11,73.55,74.4,73.49,74.55,72.9,74.75,72.6,74.9
2022-01-12,73.38,74.23,73.32,74.38,72.7,74.6,72.4,74.7
2022-01-13,73.5,74.35,73.44,74.5,72.8,74.7,72.5,74.8
2022-01-14,73.6,74.45,73.54,74.6,72.9,74.8,72.6,74.9
2022-01-15,0.0,0.0,73.69,74.75,73.1,74.95,72.8,75.1
2022-01-17,73.78,74.63,73.72,74.78,73.1,75.0,72.8,75.1
2022-01-18,73.95,74.8,73.89,74.95,73.3,75.15,73.0,75.3
2022-01-19,74.25,75.1,74.19,75.26,73.6,75.5,73.3,75.6
2022-01-21,74.12,74.97,74.06,75.12,73.4,75.35,73.1,75.5
2022-01-24,74.0,74.85,73.94,75.0,73.3,75.2,73.0,75.3
2022-01-25,74.22,75.07,74.16,75.22,73.5,75.45,73.2,75.6
2022-01-29,0.0,0.0,74.54,75.61,73.9,75.85,73.6,76.0
2022-01-31,74.3,75.15,74.24,75.31,73.6,75.55,73.3,75.7
2022-02-01,74.2,75.05,74.14,75.2,73.5,75.45,73.2,75.6
2022-02-03,74.45,75.3,74.39,75.46,73.8,75.7,73.5,75.8
2022-02-04,74.32,75.17,74.26,75.33,73.6,75.55,73.3,75.7
2022-02-05,0.0,0.0,74.24,75.31,73.6,75.55,73.3,75.7
2022-02-07,74.3,75.15,74.24,75.31,73.6,75.55,73.3,75.7
2022-02-09,74.3,75.15,74.24,75.31,73.6,75.55,73.3,75.7
2022-02-10,74.47,75.32,74.41,75.48,73.8,75.7,73.5,75.8
2022-02-11,75.05,75.9,74.99,76.06,74.3,76.3,74.0,76.4
2022-02-14,75.15,76.0,75.09,76.16,74.4,76.4,74.1,76.5
2022-02-15,75.2,76.05,75.14,76.21,74.5,76.45,74.2,76.6
2022-02-17,74.75,75.6,74.69,75.76,74.1,76.0,73.8,76.1
2022-02-18,74.7,75.55,74.64,75.71,74.0,75.95,73.7,76.1
2022-02-21,74.15,75.0,74.09,75.15,73.5,75.4,73.2,75.5
2022-02-22,74.35,75.2,74.29,75.36,73.7,75.6,73.4,75.7
2022-02-23,74.25,75.1,74.19,75.26,73.6,75.5,73.3,75.6
2022-02-24,74.95,75.8,74.89,75.96,74.3,76.2,74.0,76.3
2022-02-25,74.52,76.02,74.46,76.18,73.8,76.4,73.5,76.5
2022-02-28,74.95,75.8,74.89,75.96,74.3,76.2,74.0,76.3
2022-03-02,75.4,76.25,75.34,76.41,74.7,76.65,74.4,76.8
2022-03-03,75.35,76.2,75.29,76.36,74.6,76.6,74.3,76.7
2022-03-04,75.65,76.5,75.59,76.66,74.9,76.9,74.6,77.0
2022-03-05,0.0,0.0,75.94,77.01,75.3,77.25,75.0,77.4
2022-03-07,76.56,77.41,76.5,77.57,75.8,77.8,75.5,77.9
2022-03-08,76.45,77.3,76.39,77.46,75.7,77.7,75.4,77.8
2022-03-09,76.5,77.35,76.44,77.51,75.8,77.75,75.5,77.9
2022-03-10,75.9,76.75,75.84,76.91,75.2,77.15,74.9,77.3
2022-03-11,76.2,77.05,76.14,77.21,75.5,77.45,75.2,77.6
2022-03-14,76.25,77.1,76.19,77.26,75.5,77.5,75.2,77.6
2022-03-15,76.0,76.85,75.94,77.01,75.3,77.25,75.0,77.4
2022-03-16,76.0,76.85,75.94,77.01,75.3,77.25,75.0,77.4
2022-03-17,75.6,76.45,75.54,76.61,74.9,76.85,74.6,77.0
2022-03-19,0.0,0.0,75.49,76.56,74.8,76.8,74.5,76.9
2022-03-21,75.68,76.53,75.62,76.69,75.0,76.9,74.7,77.0
2022-03-22,75.8,76.65,75.74,76.81,75.1,77.05,74.8,77.2
2022-03-23,75.62,76.47,75.56,76.63,74.9,76.85,74.6,77.0
2022-03-24,75.98,76.83,75.92,76.99,75.3,77.2,75.0,77.3
2022-03-25,75.8,76.65,75.74,76.81,75.1,77.05,74.8,77.2
2022-03-28,75.8,76.65,75.74,76.81,75.1,77.05,74.8,77.2
2022-03-29,75.58,76.43,75.52,76.59,74.9,76.8,74.6,76.9
2022-03-30,75.23,76.08,75.17,76.24,74.5,76.45,74.2,76.6
2022-03-31,75.32,76.17,75.26,76.33,74.6,76.55,74.3,76.7
2022-04-04,75.2,76.05,75.14,76.21,74.5,76.45,74.2,76.6
2022-04-05,75.1,75.95,75.04,76.11,74.4,76.35,74.1,76.5
2022-04-06,75.1,75.95,75.04,76.11,74.4,76.35,74.1,76.5
2022-04-07,75.51,76.36,75.45,76.52,74.8,76.75,74.5,76.9
2022-04-08,75.5,76.35,75.44,76.51,74.8,76.75,74.5,76.9
2022-04-11,75.55,76.4,75.49,76.56,74.8,76.8,74.5,76.9
2022-04-12,75.65,76.5,75.59,76.66,74.9,76.9,74.6,77.0
2022-04-13,75.77,76.62,75.71,76.78,75.1,77.0,74.8,77.1
2022-04-16,0.0,0.0,75.84,76.91,75.2,77.15,74.9,77.3
2022-04-18,76.0,76.85,75.94,77.01,75.3,77.25,75.0,77.4
2022-04-19,75.9,76.75,75.84,76.91,75.2,77.15,74.9,77.3
2022-04-21,75.85,76.7,75.79,76.86,75.1,77.1,74.8,77.2
2022-04-22,75.9,76.75,75.84,76.91,75.2,77.15,74.9,77.3
2022-04-25,76.2,77.05,76.14,77.21,75.5,77.45,75.2,77.6
2022-04-26,76.25,77.1,76.19,77.26,75.5,77.5,75.2,77.6
2022-04-27,76.25,77.1,76.19,77.26,75.5,77.5,75.2,77.6
2022-04-28,76.2,77.05,76.14,77.21,75.5,77.45,75.2,77.6
2022-04-29,76.0,76.85,75.94,77.01,75.3,77.25,75.0,77.4
2022-04-30,0.0,0.0,76.04,77.11,75.4,77.35,75.1,77.5
2022-05-04,76.05,76.9,75.99,77.06,75.3,77.3,75.0,77.4
2022-05-05,75.75,76.6,75.69,76.76,75.0,77.0,74.7,77.1
2022-05-06,76.23,77.08,76.17,77.24,75.5,77.5,75.2,77.6
2022-05-07,0.0,0.0,76.44,77.51,75.8,77.75,75.5,77.9
2022-05-09,77.0,77.85,76.93,78.02,76.3,78.25,76.0,78.4
2022-05-11,76.8,77.65,76.73,77.82,76.1,78.05,75.8,78.2
2022-05-12,77.1,77.95,77.03,78.12,76.4,78.35,76.1,78.5
2022-05-13,76.95,77.8,76.88,77.97,76.2,78.2,75.9,78.3
2022-05-17,77.2,78.05,77.13,78.22,76.5,78.45,76.2,78.6
2022-05-18,77.17,78.02,77.1,78.19,76.4,78.4,76.1,78.5
2022-05-19,77.3,78.15,77.23,78.32,76.6,78.55,76.3,78.7
2022-05-20,77.1,77.95,77.03,78.12,76.4,78.35,76.1,78.5
2022-05-21,0.0,0.0,77.33,78.42,76.7,78.65,76.4,78.8
2022-05-23,77.2,78.05,77.13,78.22,76.5,78.45,76.2,78.6
2022-05-24,77.15,78.0,77.08,78.17,76.4,78.4,76.1,78.5
2022-05-25,77.15,78.0,77.08,78.17,76.4,78.4,76.1,78.5
2022-05-26,77.15,78.0,77.08,78.17,76.4,78.4,76.1,78.5
2022-05-27,77.2,78.05,77.13,78.22,76.5,78.45,76.2,78.6
2022-05-30,77.13,77.98,77.06,78.15,76.4,78.4,76.1,78.5
2022-05-31,77.25,78.1,77.18,78.27,76.5,78.5,76.2,78.6
2022-06-02,77.2,78.05,77.13,78.22,76.5,78.45,76.2,78.6
2022-06-03,77.05,77.9,76.98,78.07,76.3,78.3,76.0,78.4
2022-06-04,0.0,0.0,77.18,78.27,76.5,78.5,76.2,78.6
2022-06-06,77.25,78.1,77.18,78.27,76.5,78.5,76.2,78.6
2022-06-07,77.33,78.18,77.26,78.35,76.6,78.6,76.3,78.7
2022-06-08,77.3,78.15,77.23,78.32,76.6,78.55,76.3,78.7
2022-06-09,77.35,78.2,77.28,78.37,76.6,78.6,76.3,78.7
2022-06-10,77.4,78.25,77.33,78.42,76.7,78.65,76.4,78.8
2022-06-13,77.78,78.63,77.71,78.8,77.1,79.05,76.8,79.2
2022-06-14,77.61,78.46,77.54,78.63,76.9,78.85,76.6,79.0
2022-06-15,77.6,78.45,77.53,78.62,76.9,78.85,76.6,79.0
2022-06-16,77.65,78.5,77.58,78.67,76.9,78.9,76.6,79.0
2022-06-17,77.65,78.5,77.58,78.67,76.9,78.9,76.6,79.0
2022-06-18,0.0,0.0,77.53,78.62,76.9,78.85,76.6,79.0
2022-06-20,77.58,78.43,77.51,78.6,76.9,78.85,76.6,79.0
2022-06-21,77.6,78.45,77.53,78.62,76.9,78.85,76.6,79.0
2022-06-22,77.72,78.57,77.65,78.74,77.0,78.95,76.7,79.1
2022-06-23,77.85,78.7,77.78,78.87,77.1,79.1,76.8,79.2
2022-06-24,77.83,78.68,77.76,78.85,77.1,79.1,76.8,79.2
2022-06-27,77.83,78.68,77.76,78.85,77.1,79.1,76.8,79.2
2022-06-28,78.25,79.1,78.18,79.27,77.5,79.5,77.2,79.6
2022-06-29,78.45,79.3,78.38,79.47,77.7,79.7,77.4,79.8
2022-06-30,78.5,79.35,78.43,79.52,77.8,79.75,77.5,79.9
2022-07-01,78.6,79.45,78.53,79.62,77.9,79.85,77.6,80.0
2022-07-02,0.0,0.0,78.48,79.57,77.8,79.8,77.5,79.9
2022-07-04,78.55,79.4,78.48,79.57,77.8,79.8,77.5,79.9
2022-07-05,78.6,79.45,78.53,79.62,77.9,79.85,77.6,80.0
2022-07-06,78.85,79.7,78.78,79.87,78.1,80.1,77.8,80.3
2022-07-07,78.8,79.65,78.73,79.82,78.1,80.05,77.8,80.2
2022-07-08,78.9,79.75,78.83,79.92,78.2,80.15,77.9,80.3
2022-07-11,78.9,79.75,78.83,79.92,78.2,80.15,77.9,80.3
2022-07-12,79.15,80.0,79.08,80.17,78.4,80.4,78.1,80.6
2022-07-13,79.15,80.0,79.08,80.17,78.4,80.4,78.1,80.6
2022-07-14,79.35,80.2,79.28,80.37,78.6,80.6,78.3,80.8
2022-07-15,79.55,80.4,79.48,80.57,78.8,80.8,78.5,81.0
2022-07-16,0.0,0.0,79.33,80.42,78.7,80.65,78.4,80.8
2022-07-18,79.4,80.25,79.33,80.42,78.7,80.65,78.4,80.8
2022-07-19,79.55,80.4,79.48,80.57,78.8,80.8,78.5,81.0
2022-07-20,79.54,80.39,79.47,80.56,78.8,80.8,78.5,81.0
2022-07-21,79.61,80.46,79.54,80.63,78.9,80.85,78.6,81.0
2022-07-22,79.48,80.33,79.41,80.5,78.7,80.75,78.4,80.9
2022-07-25,79.45,80.3,79.38,80.47,78.7,80.7,78.4,80.9
2022-07-26,79.33,80.18,79.26,80.35,78.6,80.6,78.3,80.8
2022-07-27,79.42,80.27,79.35,80.44,78.7,80.7,78.4,80.9
2022-07-29,78.85,79.7,78.78,79.87,78.1,80.1,77.8,80.3
2022-07-30,0.0,0.0,78.78,79.87,78.1,80.1,77.8,80.3
2022-08-02,78.25,79.1,78.18,79.27,77.5,79.5,77.2,79.6
2022-08-03,78.55,79.4,78.48,79.57,77.8,79.8,77.5,79.9
2022-08-04,79.25,80.1,79.18,80.27,78.5,80.5,78.2,80.7
2022-08-05,78.85,79.7,78.78,79.87,78.1,80.1,77.8,80.3
2022-08-10,79.18,80.03,79.11,80.2,78.4,80.45,78.1,80.6
2022-08-11,79.05,79.9,78.98,80.07,78.3,80.3,78.0,80.5
2022-08-17,78.86,79.71,78.79,79.88,78.1,80.1,77.8,80.3
2022-08-18,79.2,80.05,79.13,80.22,78.5,80.45,78.2,80.6
2022-08-19,79.35,80.2,79.28,80.37,78.6,80.6,78.3,80.8
2022-08-20,0.0,0.0,79.43,80.52,78.8,80.75,78.5,80.9
2022-08-22,79.45,80.3,79.38,80.47,78.7,80.7,78.4,80.9
2022-08-23,79.44,80.29,79.37,80.46,78.7,80.7,78.4,80.9
2022-08-24,79.45,80.3,79.38,80.47,78.7,80.7,78.4,80.9
2022-08-25,79.43,80.28,79.36,80.45,78.7,80.7,78.4,80.9
2022-08-26,79.45,80.3,79.38,80.47,78.7,80.7,78.4,80.9
2022-08-29,79.68,80.53,79.61,80.7,78.9,80.95,78.6,81.1
2022-08-30,79.1,79.95,79.03,80.12,78.4,80.35,78.1,80.5
2022-09-01,79.12,79.97,79.05,80.14,78.4,80.4,78.1,80.6
2022-09-02,79.23,80.08,79.16,80.25,78.5,80.5,78.2,80.7
2022-09-03,0.0,0.0,79.23,80.32,78.6,80.55,78.3,80.7
2022-09-05,79.42,80.27,79.35,80.44,78.7,80.7,78.4,80.9
2022-09-06,79.4,80.25,79.33,80.42,78.7,80.65,78.4,80.8
2022-09-07,79.47,80.32,79.4,80.49,78.7,80.75,78.4,80.9
2022-09-09,79.26,80.11,79.19,80.28,78.5,80.5,78.2,80.7
2022-09-12,79.15,80.0,79.08,80.17,78.4,80.4,78.1,80.6
2022-09-13,78.9,79.75,78.83,79.92,78.2,80.15,77.9,80.3
2022-09-14,79.22,80.07,79.15,80.24,78.5,80.5,78.2,80.7
2022-09-15,79.1,79.95,79.03,80.12,78.4,80.35,78.1,80.5
2022-09-16,79.4,80.25,79.33,80.42,78.7,80.65,78.4,80.8
2022-09-17,0.0,0.0,79.23,80.32,78.6,80.55,78.3,80.7
2022-09-19,79.27,80.12,79.2,80.29,78.5,80.55,78.2,80.7
2022-09-20,79.29,80.14,79.22,80.31,78.5,80.55,78.2,80.7
2022-09-21,79.41,80.26,79.34,80.43,78.7,80.65,78.4,80.8
2022-09-22,80.1,80.95,80.03,81.12,79.3,81.35,79.0,81.5
2022-09-23,80.5,81.35,80.43,81.52,79.7,81.75,79.4,81.9
2022-09-26,81.15,82.0,81.08,82.17,80.4,82.4,80.0,82.6
2022-09-27,81.09,81.94,81.02,82.11,80.3,82.35,80.0,82.5
2022-09-28,81.5,82.35,81.43,82.52,80.7,82.8,80.4,83.0
2022-09-29,81.4,82.25,81.33,82.42,80.6,82.7,80.2,82.9
2022-09-30,81.22,82.07,81.15,82.24,80.5,82.5,80.2,82.7
2022-10-01,81.2,82.05,81.13,82.22,80.4,82.45,80.0,82.6
2022-10-03,81.3,82.15,81.23,82.32,80.5,82.55,80.2,82.7
2022-10-04,81.25,82.1,81.18,82.27,80.5,82.5,80.2,82.7
2022-10-06,81.3,82.15,81.23,82.32,80.5,82.55,80.2,82.7
2022-10-07,82.0,82.85,81.93,83.02,81.2,83.3,80.8,83.5
2022-10-10,82.0,82.85,81.93,83.02,81.2,83.3,80.8,83.5
2022-10-11,82.0,82.85,81.93,83.02,81.2,83.3,80.8,83.5
2022-10-12,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2022-10-13,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2022-10-15,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2022-10-17,81.93,82.78,81.86,82.95,81.2,83.2,80.8,83.4
2022-10-18,81.8,82.65,81.73,82.82,81.0,83.1,80.6,83.3
2022-10-19,82.5,83.35,82.43,83.54,81.7,83.8,81.4,84.0
2022-10-20,82.55,83.4,82.48,83.57,81.8,83.85,81.4,84.0
2022-10-21,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2022-10-25,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2022-10-27,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2022-10-28,81.92,82.77,81.85,82.94,81.2,83.2,80.8,83.4
2022-10-29,81.95,82.8,81.88,82.97,81.2,83.25,80.8,83.4
2022-10-31,82.28,83.13,82.21,83.3,81.5,83.55,81.2,83.7
2022-11-01,82.33,83.18,82.26,83.35,81.6,83.6,81.2,83.8
2022-11-02,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2022-11-03,82.5,83.35,82.43,83.52,81.7,83.8,81.4,84.0
2022-11-04,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2022-11-05,81.7,82.55,81.63,82.72,80.9,83.0,80.6,83.2
2022-11-07,81.6,82.45,81.53,82.62,80.8,82.9,80.4,83.1
2022-11-09,80.9,81.75,80.83,81.92,80.1,82.15,79.8,82.3
2022-11-10,81.4,82.25,81.33,82.42,80.6,82.7,80.2,82.9
2022-11-11,80.48,81.33,80.41,81.5,79.7,81.75,79.4,81.9
2022-11-14,80.7,81.55,80.63,81.72,79.9,81.95,79.6,82.1
2022-11-15,80.7,81.55,80.63,81.72,79.9,81.95,79.6,82.1
2022-11-16,81.0,81.85,80.93,82.02,80.2,82.25,79.8,82.4
2022-11-17,81.08,81.93,81.01,82.1,80.3,82.35,80.0,82.5
2022-11-18,81.2,82.05,81.13,82.22,80.4,82.45,80.0,82.6
2022-11-19,81.2,82.05,81.13,82.22,80.4,82.45,80.0,82.6
2022-11-21,81.45,82.3,81.38,82.47,80.7,82.75,80.4,82.9
2022-11-22,81.35,82.2,81.28,82.37,80.6,82.6,80.2,82.8
2022-11-23,81.37,82.22,81.3,82.39,80.6,82.65,80.2,82.8
2022-11-24,81.3,82.15,81.23,82.32,80.5,82.55,80.2,82.7
2022-11-25,81.15,82.0,81.08,82.17,80.4,82.4,80.0,82.6
2022-11-28,81.28,82.13,81.21,82.3,80.5,82.55,80.2,82.7
2022-11-29,81.2,82.05,81.13,82.22,80.4,82.45,80.0,82.6
2022-11-30,81.24,82.09,81.17,82.26,80.5,82.5,80.2,82.7
2022-12-01,80.7,81.55,80.63,81.72,79.9,81.95,79.6,82.1
2022-12-02,80.74,81.59,80.67,81.76,80.0,82.0,79.6,82.2
2022-12-03,80.95,81.8,80.88,81.97,80.2,82.2,79.8,82.4
2022-12-05,81.3,82.15,81.23,82.32,80.5,82.55,80.2,82.7
2022-12-06,82.05,82.9,81.98,83.07,81.3,83.35,81.0,83.5
2022-12-07,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2022-12-08,81.95,82.8,81.88,82.97,81.2,83.25,80.8,83.4
2022-12-09,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2022-12-12,82.13,82.98,82.06,83.15,81.4,83.4,81.0,83.6
2022-12-13,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2022-12-14,82.2,83.05,82.13,83.22,81.4,83.5,81.0,83.7
2022-12-15,82.22,83.07,82.15,83.24,81.4,83.5,81.0,83.7
2022-12-16,82.4,83.25,82.33,83.42,81.6,83.7,81.2,83.9
2022-12-17,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2022-12-19,82.4,83.25,82.33,83.44,81.6,83.7,81.2,83.9
2022-12-20,82.27,83.12,82.2,83.29,81.5,83.55,81.2,83.7
2022-12-21,82.37,83.22,82.3,83.39,81.6,83.65,81.2,83.8
2022-12-22,82.37,83.22,82.3,83.39,81.6,83.65,81.2,83.8
2022-12-23,82.4,83.25,82.33,83.42,81.6,83.7,81.2,83.9
2022-12-26,82.37,83.22,82.3,83.39,81.6,83.65,81.2,83.8
2022-12-27,82.32,83.17,82.25,83.34,81.5,83.6,81.2,83.8
2022-12-28,82.44,83.29,82.37,83.46,81.7,83.75,81.4,83.9
2022-12-29,82.44,83.29,82.37,83.46,81.7,83.75,81.4,83.9
2022-12-30,82.36,83.21,82.29,83.38,81.6,83.65,81.2,83.8
2022-12-31,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2023-01-02,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2023-01-03,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2023-01-04,82.35,83.2,82.28,83.37,81.6,83.65,81.2,83.8
2023-01-05,82.36,83.21,82.29,83.38,81.6,83.65,81.2,83.8
2023-01-06,82.15,83.0,82.08,83.17,81.4,83.45,81.0,83.6
2023-01-07,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2023-01-09,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2023-01-10,81.6,82.45,81.53,82.62,80.8,82.9,80.4,83.1
2023-01-11,81.26,82.11,81.19,82.28,80.5,82.55,80.2,82.7
2023-01-16,81.25,82.1,81.18,82.27,80.5,82.5,80.2,82.7
2023-01-17,81.38,82.23,81.31,82.4,80.6,82.65,80.2,82.8
2023-01-18,81.35,82.2,81.28,82.37,80.6,82.6,80.2,82.8
2023-01-19,80.97,81.82,80.9,81.99,80.2,82.25,79.8,82.4
2023-01-20,80.8,81.65,80.73,81.82,80.0,82.05,79.6,82.2
2023-01-23,81.0,81.85,80.93,82.02,80.2,82.25,79.8,82.4
2023-01-24,81.15,82.0,81.08,82.17,80.4,82.4,80.0,82.6
2023-01-25,81.2,82.05,81.13,82.22,80.4,82.45,80.0,82.6
2023-01-27,81.1,81.95,81.03,82.12,80.3,82.35,80.0,82.5
2023-01-30,81.25,82.1,81.18,82.27,80.5,82.5,80.2,82.7
2023-01-31,81.2,82.05,81.13,82.22,80.4,82.45,80.0,82.6
2023-02-01,81.38,82.23,81.31,82.4,80.6,82.65,80.2,82.8
2023-02-02,81.6,82.45,81.53,82.62,80.8,82.9,80.4,83.1
2023-02-03,81.4,82.25,81.33,82.42,80.6,82.7,80.2,82.9
2023-02-04,81.8,82.65,81.73,82.82,81.0,83.1,80.6,83.3
2023-02-06,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2023-02-07,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2023-02-09,82.18,83.03,82.11,83.2,81.4,83.45,81.0,83.6
2023-02-13,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2023-02-15,82.5,83.35,82.43,83.52,81.7,83.8,81.4,84.0
2023-02-17,82.39,83.24,82.32,83.41,81.6,83.7,81.2,83.9
2023-02-20,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2023-02-21,82.35,83.2,82.28,83.37,81.6,83.65,81.2,83.8
2023-02-22,82.42,83.27,82.35,83.44,81.6,83.7,81.2,83.9
2023-02-23,82.38,83.23,82.31,83.4,81.6,83.65,81.2,83.8
2023-02-24,82.28,83.13,82.21,83.3,81.5,83.55,81.2,83.7
2023-02-27,82.47,83.32,82.4,83.49,81.7,83.75,81.4,83.9
2023-02-28,82.3,83.15,82.23,83.32,81.5,83.6,81.2,83.8
2023-03-01,82.08,82.93,82.01,83.1,81.3,83.35,81.0,83.5
2023-03-02,82.17,83.02,82.1,83.19,81.4,83.45,81.0,83.6
2023-03-03,81.65,82.5,81.58,82.67,80.9,82.95,80.6,83.1
2023-03-04,81.4,82.25,81.33,82.42,80.6,82.7,80.2,82.9
2023-03-06,81.4,82.25,81.33,82.42,80.6,82.7,80.2,82.9
2023-03-08,81.65,82.5,81.58,82.67,80.9,82.95,80.6,83.1
2023-03-09,81.52,82.37,81.45,82.54,80.8,82.8,80.4,83.0
2023-03-10,81.73,82.58,81.66,82.75,81.0,83.0,80.6,83.2
2023-03-13,81.75,82.6,81.68,82.77,81.0,83.05,80.6,83.2
2023-03-14,81.86,82.71,81.79,82.88,81.1,83.15,80.8,83.3
2023-03-15,82.12,82.97,82.05,83.14,81.3,83.4,81.0,83.6
2023-03-16,82.37,83.22,82.3,83.39,81.6,83.65,81.2,83.8
2023-03-17,82.12,82.97,82.05,83.14,81.3,83.4,81.0,83.6
2023-03-20,82.25,83.1,82.18,83.27,81.5,83.55,81.2,83.7
2023-03-21,82.15,83.0,82.08,83.17,81.4,83.45,81.0,83.6
2023-03-23,81.75,82.6,81.68,82.77,81.0,83.05,80.6,83.2
2023-03-24,81.9,82.75,81.83,82.92,81.1,83.2,80.8,83.4
2023-03-27,81.96,82.81,81.89,82.98,81.2,83.25,80.8,83.4
